station,valid,tmpf,dwpf
RFD,2015-08-18 14:05,71.96,64.94
RFD,2015-08-18 14:12,73.04,66.02
RFD,2015-08-18 14:54,73.04,64.94
RFD,2015-08-18 15:01,73.94,66.02
RFD,2015-08-18 15:44,77.00,66.02
RFD,2015-08-18 15:54,77.00,64.94
RFD,2015-08-18 16:54,80.06,66.02
RFD,2015-08-18 17:54,80.06,66.02
RFD,2015-08-18 18:54,80.06,66.02
RFD,2015-08-18 19:54,80.96,66.92
RFD,2015-08-18 20:54,78.98,66.92
RFD,2015-08-18 21:54,80.06,68.00
RFD,2015-08-18 22:54,78.08,69.08
RFD,2015-08-18 23:05,78.08,69.08
RFD,2015-08-18 23:54,75.02,71.06
RFD,2015-08-19 00:15,71.06,66.92
RFD,2015-08-19 00:31,69.98,66.92
RFD,2015-08-19 00:35,69.08,66.92
RFD,2015-08-19 00:52,69.80,66.20
RFD,2015-08-19 00:54,69.08,66.92
RFD,2015-08-19 01:14,68.00,66.02
RFD,2015-08-19 01:23,68.00,66.02
RFD,2015-08-19 01:54,68.00,66.02
RFD,2015-08-19 02:48,69.80,66.20
RFD,2015-08-19 02:54,69.08,66.92
RFD,2015-08-19 03:09,69.08,66.92
RFD,2015-08-19 03:28,69.98,66.92
RFD,2015-08-19 03:54,69.98,66.92
RFD,2015-08-19 04:25,69.98,66.92
RFD,2015-08-19 04:54,69.98,66.92
RFD,2015-08-19 05:21,71.06,66.92
RFD,2015-08-19 05:50,71.60,68.00
RFD,2015-08-19 05:54,71.06,68.00
RFD,2015-08-19 06:09,71.06,68.00
RFD,2015-08-19 06:34,71.06,68.00
RFD,2015-08-19 06:52,71.60,68.00
RFD,2015-08-19 06:54,71.06,68.00
RFD,2015-08-19 07:54,71.06,68.00
RFD,2015-08-19 08:54,71.06,68.00
RFD,2015-08-19 09:54,69.98,68.00
RFD,2015-08-19 10:54,71.06,68.00
RFD,2015-08-19 11:54,69.98,66.02
RFD,2015-08-19 12:03,66.92,62.06
RFD,2015-08-19 12:54,64.04,60.98
RFD,2015-08-19 13:32,64.04,57.92
RFD,2015-08-19 13:54,62.06,55.94
RFD,2015-08-19 14:12,60.98,53.96
RFD,2015-08-19 14:54,62.96,53.06
RFD,2015-08-19 15:54,66.02,55.04
RFD,2015-08-19 16:49,68.00,53.60
RFD,2015-08-19 16:54,68.00,53.06
RFD,2015-08-19 17:24,68.00,53.06
RFD,2015-08-19 17:51,69.80,53.60
RFD,2015-08-19 17:54,69.98,53.96
RFD,2015-08-19 18:54,66.92,53.06
RFD,2015-08-19 19:09,66.92,53.06
RFD,2015-08-19 19:33,66.92,53.06
RFD,2015-08-19 19:54,68.00,53.06
RFD,2015-08-19 20:54,66.02,53.06
RFD,2015-08-19 21:54,64.94,51.98
RFD,2015-08-19 22:54,64.94,51.98
RFD,2015-08-19 23:54,64.94,53.06
RFD,2015-08-20 00:22,64.04,53.06
RFD,2015-08-20 00:54,64.04,53.96
RFD,2015-08-20 01:16,62.96,53.96
RFD,2015-08-20 01:54,62.96,55.04
RFD,2015-08-20 02:54,62.96,55.04
RFD,2015-08-20 03:54,62.96,55.94
RFD,2015-08-20 04:54,62.96,55.94
RFD,2015-08-20 05:29,60.98,57.02
RFD,2015-08-20 05:37,60.98,57.92
RFD,2015-08-20 05:54,62.06,57.02
RFD,2015-08-20 06:15,60.98,57.02
RFD,2015-08-20 06:54,60.98,57.02
RFD,2015-08-20 07:24,60.98,55.94
RFD,2015-08-20 07:54,60.98,55.94
RFD,2015-08-20 08:41,60.08,55.04
RFD,2015-08-20 08:54,60.08,55.04
RFD,2015-08-20 09:54,57.92,53.96
RFD,2015-08-20 10:54,57.92,53.06
RFD,2015-08-20 11:54,57.92,53.06
RFD,2015-08-20 12:54,59.00,51.98
RFD,2015-08-20 13:05,59.00,51.98
RFD,2015-08-20 13:54,60.08,51.98
RFD,2015-08-20 14:54,62.06,51.08
RFD,2015-08-20 15:17,62.06,50.00
RFD,2015-08-20 15:43,64.04,50.00
RFD,2015-08-20 15:54,64.94,48.92
RFD,2015-08-20 16:54,68.00,48.02
RFD,2015-08-20 17:54,71.06,48.92
RFD,2015-08-20 18:54,71.96,50.00
RFD,2015-08-20 19:54,73.04,48.92
RFD,2015-08-20 20:54,75.02,48.02
RFD,2015-08-20 21:54,75.02,46.04
RFD,2015-08-20 22:54,73.04,46.94
RFD,2015-08-20 23:54,71.96,48.92
RFD,2015-08-21 00:54,68.00,50.00
RFD,2015-08-21 01:54,62.96,53.06
RFD,2015-08-21 02:54,60.98,53.06
RFD,2015-08-21 03:54,59.00,53.06
RFD,2015-08-21 04:54,57.02,51.98
RFD,2015-08-21 05:54,55.94,51.98
RFD,2015-08-21 06:54,55.94,51.08
RFD,2015-08-21 07:54,55.94,51.08
RFD,2015-08-21 08:54,55.04,51.08
RFD,2015-08-21 09:54,55.94,51.08
RFD,2015-08-21 10:54,57.02,51.98
RFD,2015-08-21 11:54,57.02,53.06
RFD,2015-08-21 12:54,62.96,55.04
RFD,2015-08-21 13:54,69.08,55.94
RFD,2015-08-21 14:54,73.04,57.02
RFD,2015-08-21 15:54,75.92,60.08
RFD,2015-08-21 16:54,78.98,60.08
RFD,2015-08-21 17:54,80.96,59.00
RFD,2015-08-21 18:54,82.04,57.92
RFD,2015-08-21 19:54,82.94,57.02
RFD,2015-08-21 20:54,82.94,57.02
RFD,2015-08-21 21:54,82.04,57.02
RFD,2015-08-21 22:54,80.96,55.94
RFD,2015-08-21 23:54,78.08,59.00
RFD,2015-08-22 00:54,73.04,59.00
RFD,2015-08-22 01:54,71.06,60.08
RFD,2015-08-22 02:54,69.08,60.08
RFD,2015-08-22 03:54,66.92,60.08
RFD,2015-08-22 04:54,66.02,59.00
RFD,2015-08-22 05:54,64.94,59.00
RFD,2015-08-22 06:54,64.04,57.92
RFD,2015-08-22 07:54,62.96,57.02
RFD,2015-08-22 08:54,62.06,57.02
RFD,2015-08-22 09:54,60.98,55.94
RFD,2015-08-22 10:54,60.08,55.94
RFD,2015-08-22 11:54,60.98,55.94
RFD,2015-08-22 12:54,64.94,57.92
RFD,2015-08-22 13:54,71.06,57.92
RFD,2015-08-22 14:54,73.94,59.00
RFD,2015-08-22 15:54,77.00,55.94
RFD,2015-08-22 16:54,80.06,55.04
RFD,2015-08-22 17:54,80.96,55.94
RFD,2015-08-22 18:54,80.96,55.94
RFD,2015-08-22 19:54,78.98,55.94
RFD,2015-08-22 20:54,80.06,55.94
RFD,2015-08-22 21:54,78.98,55.94
RFD,2015-08-22 22:54,78.08,57.02
RFD,2015-08-22 23:54,75.92,57.92
RFD,2015-08-23 00:54,71.96,57.92
RFD,2015-08-23 01:54,69.08,59.00
RFD,2015-08-23 02:54,68.00,59.00
RFD,2015-08-23 03:54,66.92,59.00
RFD,2015-08-23 04:54,66.92,59.00
RFD,2015-08-23 05:54,68.00,60.08
RFD,2015-08-23 06:35,68.00,60.98
RFD,2015-08-23 06:54,68.00,60.98
RFD,2015-08-23 07:54,68.00,60.98
RFD,2015-08-23 08:54,66.92,62.06
RFD,2015-08-23 09:12,66.92,62.06
RFD,2015-08-23 09:54,66.92,62.06
RFD,2015-08-23 10:35,66.92,62.96
RFD,2015-08-23 10:46,66.92,62.96
RFD,2015-08-23 10:54,66.92,62.96
RFD,2015-08-23 11:54,68.00,64.04
RFD,2015-08-23 12:54,69.08,64.94
RFD,2015-08-23 13:50,68.00,60.80
RFD,2015-08-23 13:54,66.92,59.00
RFD,2015-08-23 14:30,64.04,53.96
RFD,2015-08-23 14:48,64.40,53.60
RFD,2015-08-23 14:54,64.94,53.96
RFD,2015-08-23 15:54,69.98,53.06
RFD,2015-08-23 16:54,71.06,53.06
RFD,2015-08-23 17:54,71.96,53.06
RFD,2015-08-23 18:54,73.94,53.96
RFD,2015-08-23 19:54,73.04,53.96
RFD,2015-08-23 20:54,73.94,53.96
RFD,2015-08-23 21:54,73.04,53.06
RFD,2015-08-23 22:54,73.04,51.98
RFD,2015-08-23 23:54,69.98,50.00
RFD,2015-08-24 02:54,60.98,51.08
RFD,2015-08-24 03:54,57.92,50.00
RFD,2015-08-24 04:54,57.92,50.00
RFD,2015-08-24 05:54,57.02,48.92
RFD,2015-08-24 06:54,57.02,48.92
RFD,2015-08-24 07:54,55.94,48.92
RFD,2015-08-24 08:54,55.04,48.92
RFD,2015-08-24 09:54,53.96,48.02
RFD,2015-08-24 10:54,53.06,48.02
RFD,2015-08-24 11:54,53.96,48.02
RFD,2015-08-24 12:54,57.02,48.02
RFD,2015-08-24 13:54,62.06,48.92
RFD,2015-08-24 14:54,66.02,50.00
RFD,2015-08-24 15:54,68.00,48.02
RFD,2015-08-24 16:54,69.98,46.94
RFD,2015-08-24 17:54,71.06,46.94
RFD,2015-08-24 18:54,73.04,48.02
RFD,2015-08-24 19:54,71.06,48.02
RFD,2015-08-24 20:54,71.96,46.04
RFD,2015-08-24 21:54,69.98,44.96
RFD,2015-08-24 22:54,68.00,46.04
RFD,2015-08-24 23:54,64.04,46.04
RFD,2015-08-25 00:54,62.96,46.04
RFD,2015-08-25 01:54,62.06,46.94
RFD,2015-08-25 02:54,60.98,48.92
RFD,2015-08-25 03:54,62.06,48.02
RFD,2015-08-25 04:54,62.06,46.94
RFD,2015-08-25 05:54,60.98,46.04
RFD,2015-08-25 06:54,60.08,46.94
RFD,2015-08-25 07:54,60.08,48.02
RFD,2015-08-25 08:54,57.02,48.02
RFD,2015-08-25 09:54,55.04,48.02
RFD,2015-08-25 10:54,55.04,46.94
RFD,2015-08-25 11:54,55.04,48.02
RFD,2015-08-25 12:54,57.02,48.92
RFD,2015-08-25 13:54,59.00,48.92
RFD,2015-08-25 14:54,62.06,48.92
RFD,2015-08-25 15:54,64.04,50.00
RFD,2015-08-25 16:54,66.92,51.08
RFD,2015-08-25 17:54,69.98,53.06
RFD,2015-08-25 18:54,71.96,53.06
RFD,2015-08-25 19:54,71.96,53.96
RFD,2015-08-25 20:54,71.96,53.96
RFD,2015-08-25 21:54,71.96,53.96
RFD,2015-08-25 22:54,71.06,53.96
RFD,2015-08-25 23:54,69.08,55.04
RFD,2015-08-26 00:54,68.00,53.96
RFD,2015-08-26 01:54,66.02,53.06
RFD,2015-08-26 02:54,64.04,51.98
RFD,2015-08-26 03:54,62.06,51.98
RFD,2015-08-26 04:54,60.08,51.98
RFD,2015-08-26 05:54,57.92,51.08
RFD,2015-08-26 06:54,60.08,51.98
RFD,2015-08-26 07:54,57.92,53.06
RFD,2015-08-26 08:54,59.00,53.06
RFD,2015-08-26 09:54,57.92,53.06
RFD,2015-08-26 10:54,59.00,53.06
RFD,2015-08-26 11:03,59.00,53.06
RFD,2015-08-26 11:54,59.00,53.06
RFD,2015-08-26 12:54,60.08,53.06
RFD,2015-08-26 13:02,60.08,51.98
RFD,2015-08-26 13:54,60.98,51.98
RFD,2015-08-26 14:54,62.06,51.98
RFD,2015-08-26 15:54,64.04,51.08
RFD,2015-08-26 16:09,64.94,51.08
RFD,2015-08-26 16:54,66.02,51.08
RFD,2015-08-26 17:54,66.92,51.98
RFD,2015-08-26 18:54,69.08,53.06
RFD,2015-08-26 19:54,69.08,53.06
RFD,2015-08-26 20:54,71.06,53.06
RFD,2015-08-26 21:54,73.04,53.96
RFD,2015-08-26 22:54,71.96,53.06
RFD,2015-08-26 23:54,68.00,53.96
RFD,2015-08-27 00:54,64.04,53.96
RFD,2015-08-27 01:54,60.98,53.06
RFD,2015-08-27 02:54,60.08,53.06
RFD,2015-08-27 03:54,57.92,53.06
RFD,2015-08-27 04:54,57.02,53.06
RFD,2015-08-27 05:54,55.94,51.98
RFD,2015-08-27 06:54,53.96,51.08
RFD,2015-08-27 07:54,53.06,50.00
RFD,2015-08-27 08:54,53.06,48.92
RFD,2015-08-27 09:54,51.98,48.92
RFD,2015-08-27 10:54,51.98,48.02
RFD,2015-08-27 11:54,51.08,48.92
RFD,2015-08-27 12:54,57.02,53.06
RFD,2015-08-27 13:54,60.98,55.04
RFD,2015-08-27 14:54,64.94,55.94
RFD,2015-08-27 15:54,68.00,55.94
RFD,2015-08-27 16:54,71.06,55.04
RFD,2015-08-27 17:54,71.96,55.04
RFD,2015-08-27 18:54,73.94,55.94
RFD,2015-08-27 19:54,71.96,55.04
RFD,2015-08-27 20:54,71.06,55.04
RFD,2015-08-27 21:54,71.96,55.94
RFD,2015-08-27 22:54,71.06,55.94
RFD,2015-08-27 23:54,69.08,57.02
RFD,2015-08-28 00:54,64.94,55.94
RFD,2015-08-28 01:54,64.04,55.94
RFD,2015-08-28 02:54,60.08,55.04
RFD,2015-08-28 03:54,59.00,55.04
RFD,2015-08-28 04:54,59.00,55.04
RFD,2015-08-28 05:54,59.00,55.04
RFD,2015-08-28 06:54,57.92,53.96
RFD,2015-08-28 07:54,59.00,55.04
RFD,2015-08-28 08:54,60.08,55.04
RFD,2015-08-28 09:54,60.08,55.94
RFD,2015-08-28 10:54,60.98,55.94
RFD,2015-08-28 11:54,60.98,55.94
RFD,2015-08-28 12:54,62.06,57.02
RFD,2015-08-28 13:54,64.04,57.92
RFD,2015-08-28 14:54,64.94,59.00
RFD,2015-08-28 15:54,66.92,60.08
RFD,2015-08-28 16:54,68.00,60.08
RFD,2015-08-28 17:54,69.08,60.98
RFD,2015-08-28 18:54,69.98,60.98
RFD,2015-08-28 19:54,69.98,60.98
RFD,2015-08-28 20:54,69.08,62.06
RFD,2015-08-28 21:54,69.08,60.98
RFD,2015-08-28 22:54,68.00,62.06
RFD,2015-08-28 23:54,68.00,60.98
RFD,2015-08-29 00:54,68.00,60.08
RFD,2015-08-29 01:54,68.00,60.08
RFD,2015-08-29 02:54,68.00,60.08
RFD,2015-08-29 03:54,66.02,60.98
RFD,2015-08-29 04:54,64.94,62.06
RFD,2015-08-29 05:54,64.94,62.06
RFD,2015-08-29 06:54,64.94,62.06
RFD,2015-08-29 07:54,64.94,60.98
RFD,2015-08-29 08:54,64.04,60.98
RFD,2015-08-29 09:54,62.06,60.08
RFD,2015-08-29 10:54,64.04,60.98
RFD,2015-08-29 11:54,64.04,60.98
RFD,2015-08-29 12:54,64.04,60.98
RFD,2015-08-29 13:29,64.04,60.98
RFD,2015-08-29 13:54,64.04,60.98
RFD,2015-08-29 14:25,62.96,60.98
RFD,2015-08-29 14:47,64.04,60.98
RFD,2015-08-29 14:54,64.04,60.98
RFD,2015-08-29 15:09,64.04,62.06
RFD,2015-08-29 15:54,64.94,62.06
RFD,2015-08-29 16:01,66.02,62.06
RFD,2015-08-29 16:54,68.00,64.04
RFD,2015-08-29 17:54,69.98,64.04
RFD,2015-08-29 18:54,69.98,64.04
RFD,2015-08-29 19:37,71.06,64.04
RFD,2015-08-29 19:54,69.98,64.04
RFD,2015-08-29 20:54,71.06,64.04
RFD,2015-08-29 21:29,71.06,64.04
RFD,2015-08-29 21:54,71.96,64.04
RFD,2015-08-29 22:54,71.96,64.04
RFD,2015-08-29 23:54,71.06,64.04
RFD,2015-08-30 00:38,69.08,64.04
RFD,2015-08-30 00:54,69.08,64.04
RFD,2015-08-30 01:33,68.00,64.04
RFD,2015-08-30 01:54,68.00,64.04
RFD,2015-08-30 02:11,66.92,64.04
RFD,2015-08-30 02:54,68.00,62.96
RFD,2015-08-30 03:54,66.92,62.96
RFD,2015-08-30 04:54,66.92,62.96
RFD,2015-08-30 05:54,66.92,62.96
RFD,2015-08-30 06:54,66.92,62.96
RFD,2015-08-30 07:10,66.92,62.06
RFD,2015-08-30 07:54,66.02,62.06
RFD,2015-08-30 08:28,66.02,62.06
RFD,2015-08-30 08:54,66.02,62.06
RFD,2015-08-30 09:05,66.02,62.06
RFD,2015-08-30 09:54,66.02,62.06
RFD,2015-08-30 10:17,64.94,62.06
RFD,2015-08-30 10:24,66.02,62.06
RFD,2015-08-30 10:35,66.02,62.06
RFD,2015-08-30 10:54,66.02,62.06
RFD,2015-08-30 11:54,64.94,62.06
RFD,2015-08-30 12:54,66.92,62.06
RFD,2015-08-30 13:54,68.00,62.06
RFD,2015-08-30 14:52,69.80,62.60
RFD,2015-08-30 14:54,69.08,62.96
RFD,2015-08-30 15:54,69.98,62.06
RFD,2015-08-30 16:54,71.96,60.98
RFD,2015-08-30 17:54,71.96,60.98
RFD,2015-08-30 18:54,73.94,60.98
RFD,2015-08-30 19:54,75.02,62.06
RFD,2015-08-30 20:54,75.02,62.06
RFD,2015-08-30 21:54,73.94,62.96
RFD,2015-08-30 22:54,75.02,62.06
RFD,2015-08-30 23:54,71.96,62.06
RFD,2015-08-31 00:54,68.00,64.04
RFD,2015-08-31 01:54,66.92,62.96
RFD,2015-08-31 02:54,66.02,62.06
RFD,2015-08-31 03:54,64.94,62.06
RFD,2015-08-31 04:54,62.96,60.08
RFD,2015-08-31 05:54,62.06,59.00
RFD,2015-08-31 06:54,62.06,59.00
RFD,2015-08-31 07:54,60.08,57.92
RFD,2015-08-31 07:57,60.08,57.92
RFD,2015-08-31 08:22,60.08,57.92
RFD,2015-08-31 08:54,59.00,55.94
RFD,2015-08-31 09:24,57.92,55.94
RFD,2015-08-31 09:54,59.00,55.94
RFD,2015-08-31 10:52,59.00,55.40
RFD,2015-08-31 10:54,59.00,55.94
RFD,2015-08-31 11:09,59.00,57.02
RFD,2015-08-31 11:54,59.00,57.02
RFD,2015-08-31 12:54,62.06,60.08
RFD,2015-08-31 13:11,62.96,60.08
RFD,2015-08-31 13:54,66.92,62.96
RFD,2015-08-31 14:54,71.96,66.02
RFD,2015-08-31 15:54,78.08,68.00
RFD,2015-08-31 16:54,80.96,69.98
RFD,2015-08-31 17:54,82.94,69.08
RFD,2015-08-31 18:54,84.02,68.00
RFD,2015-08-31 19:54,84.02,68.00
RFD,2015-08-31 20:54,84.02,68.00
RFD,2015-08-31 21:54,84.02,68.00
RFD,2015-08-31 22:54,82.94,69.08
RFD,2015-08-31 23:54,80.96,69.98
RFD,2015-09-01 00:54,77.00,69.98
RFD,2015-09-01 01:54,75.02,69.98
RFD,2015-09-01 02:54,73.04,68.00
RFD,2015-09-01 03:54,73.04,68.00
RFD,2015-09-01 04:54,71.96,66.92
RFD,2015-09-01 05:54,71.96,66.92
RFD,2015-09-01 06:54,69.98,66.92
RFD,2015-09-01 07:54,69.98,66.92
RFD,2015-09-01 08:54,69.98,66.92
RFD,2015-09-01 09:54,69.98,66.92
RFD,2015-09-01 10:54,69.08,66.92
RFD,2015-09-01 11:54,69.08,66.92
RFD,2015-09-01 12:54,71.96,69.08
RFD,2015-09-01 13:54,73.94,69.98
RFD,2015-09-01 14:54,78.08,71.96
RFD,2015-09-01 15:54,82.04,73.04
RFD,2015-09-01 16:54,86.00,73.04
RFD,2015-09-01 17:54,87.98,71.06
RFD,2015-09-01 18:54,87.98,71.06
RFD,2015-09-01 19:54,89.06,69.98
RFD,2015-09-01 20:54,89.06,69.98
RFD,2015-09-01 21:54,87.98,71.06
RFD,2015-09-01 22:54,87.08,71.96
RFD,2015-09-01 23:54,82.94,71.96
RFD,2015-09-02 00:54,78.08,71.06
RFD,2015-09-02 01:54,75.92,69.98
RFD,2015-09-02 02:54,73.94,69.98
RFD,2015-09-02 03:54,73.04,69.08
RFD,2015-09-02 04:54,73.04,69.08
RFD,2015-09-02 05:54,71.96,68.00
RFD,2015-09-02 06:54,71.96,66.92
RFD,2015-09-02 07:54,69.98,66.92
RFD,2015-09-02 08:54,69.98,66.02
RFD,2015-09-02 09:54,69.08,66.02
RFD,2015-09-02 10:54,69.08,66.02
RFD,2015-09-02 11:54,69.08,66.02
RFD,2015-09-02 12:54,71.96,68.00
RFD,2015-09-02 13:54,75.02,69.98
RFD,2015-09-02 14:54,80.06,69.98
RFD,2015-09-02 15:54,84.02,69.98
RFD,2015-09-02 16:54,86.00,69.08
RFD,2015-09-02 17:54,87.08,69.98
RFD,2015-09-02 18:54,87.98,69.98
RFD,2015-09-02 19:54,87.98,68.00
RFD,2015-09-02 20:54,86.00,69.08
RFD,2015-09-02 21:54,84.02,69.98
RFD,2015-09-02 22:54,84.02,69.08
RFD,2015-09-02 23:54,80.96,69.98
RFD,2015-09-03 00:54,78.08,69.98
RFD,2015-09-03 01:54,75.92,69.98
RFD,2015-09-03 02:54,75.02,69.98
RFD,2015-09-03 03:54,75.02,69.98
RFD,2015-09-03 04:54,75.02,69.08
RFD,2015-09-03 05:54,73.94,69.08
RFD,2015-09-03 06:54,73.94,69.08
RFD,2015-09-03 07:54,73.04,68.00
RFD,2015-09-03 08:54,71.06,66.92
RFD,2015-09-03 09:54,71.06,66.92
RFD,2015-09-03 10:54,69.98,66.92
RFD,2015-09-03 11:54,71.06,66.92
RFD,2015-09-03 12:54,73.04,68.00
RFD,2015-09-03 13:54,78.08,69.98
RFD,2015-09-03 14:54,80.96,69.98
RFD,2015-09-03 15:54,84.02,71.06
RFD,2015-09-03 16:54,86.00,71.06
RFD,2015-09-03 17:54,87.08,71.06
RFD,2015-09-03 18:54,87.98,73.04
RFD,2015-09-03 19:54,87.98,71.96
RFD,2015-09-03 20:54,87.98,71.96
RFD,2015-09-03 21:54,89.06,71.96
RFD,2015-09-03 22:54,87.98,71.96
RFD,2015-09-03 23:54,84.92,71.96
RFD,2015-09-04 00:54,82.94,73.04
RFD,2015-09-04 01:54,80.06,73.04
RFD,2015-09-04 02:54,78.08,71.06
RFD,2015-09-04 03:54,73.04,66.92
RFD,2015-09-04 04:54,71.96,66.02
RFD,2015-09-04 05:54,71.06,66.02
RFD,2015-09-04 06:54,69.98,66.02
RFD,2015-09-04 07:54,69.08,64.94
RFD,2015-09-04 08:54,69.08,64.94
RFD,2015-09-04 09:54,68.00,64.94
RFD,2015-09-04 10:54,68.00,64.94
RFD,2015-09-04 11:54,68.00,64.94
RFD,2015-09-04 12:54,69.98,66.02
RFD,2015-09-04 13:54,73.94,66.02
RFD,2015-09-04 14:54,77.00,68.00
RFD,2015-09-04 15:54,80.06,69.08
RFD,2015-09-04 16:54,82.04,69.98
RFD,2015-09-04 17:54,84.02,71.06
RFD,2015-09-04 18:54,86.00,71.96
RFD,2015-09-04 19:54,89.06,73.04
RFD,2015-09-04 20:54,89.96,69.98
RFD,2015-09-04 21:54,89.96,69.98
RFD,2015-09-04 22:54,89.06,69.98
RFD,2015-09-04 23:54,84.92,71.06
RFD,2015-09-05 00:54,82.04,73.04
RFD,2015-09-05 01:54,77.00,69.98
RFD,2015-09-05 02:54,73.94,66.92
RFD,2015-09-05 03:54,71.96,66.02
RFD,2015-09-05 04:54,71.06,66.02
RFD,2015-09-05 05:54,69.98,66.02
RFD,2015-09-05 06:54,69.98,66.02
RFD,2015-09-05 07:54,69.08,66.02
RFD,2015-09-05 08:54,69.08,66.02
RFD,2015-09-05 09:54,69.08,64.94
RFD,2015-09-05 10:54,69.08,64.94
RFD,2015-09-05 11:54,69.98,66.02
RFD,2015-09-05 12:54,71.96,66.92
RFD,2015-09-05 13:54,75.02,69.08
RFD,2015-09-05 14:54,75.92,69.98
RFD,2015-09-05 15:54,77.00,71.06
RFD,2015-09-05 16:54,78.08,71.96
RFD,2015-09-05 17:54,78.98,71.96
RFD,2015-09-05 18:54,82.04,73.04
RFD,2015-09-05 19:54,80.06,71.96
RFD,2015-09-05 20:54,80.96,71.06
RFD,2015-09-05 21:54,80.96,69.98
RFD,2015-09-05 22:54,80.96,69.98
RFD,2015-09-05 23:54,80.06,69.98
RFD,2015-09-06 00:54,77.00,69.98
RFD,2015-09-06 01:54,75.02,69.08
RFD,2015-09-06 02:54,73.04,68.00
RFD,2015-09-06 03:54,71.96,66.92
RFD,2015-09-06 04:54,73.04,66.92
RFD,2015-09-06 05:54,71.96,66.92
RFD,2015-09-06 06:54,71.96,66.92
RFD,2015-09-06 07:54,71.06,66.92
RFD,2015-09-06 08:54,71.06,68.00
RFD,2015-09-06 09:54,71.06,68.00
RFD,2015-09-06 10:54,69.98,66.92
RFD,2015-09-06 11:54,71.06,66.92
RFD,2015-09-06 12:54,73.04,69.08
RFD,2015-09-06 13:54,77.00,69.08
RFD,2015-09-06 14:54,82.04,69.98
RFD,2015-09-06 15:54,84.92,69.98
RFD,2015-09-06 16:54,87.08,71.06
RFD,2015-09-06 17:54,89.06,69.98
RFD,2015-09-06 18:54,89.96,69.08
RFD,2015-09-06 19:54,91.04,68.00
RFD,2015-09-06 20:54,91.04,66.02
RFD,2015-09-06 21:54,89.96,66.02
RFD,2015-09-06 22:54,87.08,66.92
RFD,2015-09-06 23:54,82.94,68.00
RFD,2015-09-07 00:54,80.96,66.92
RFD,2015-09-07 01:54,78.98,66.92
RFD,2015-09-07 02:54,78.08,66.92
RFD,2015-09-07 03:54,75.92,64.94
RFD,2015-09-07 04:54,73.94,64.94
RFD,2015-09-07 05:54,73.04,66.02
RFD,2015-09-07 06:54,73.04,64.94
RFD,2015-09-07 07:54,73.94,64.94
RFD,2015-09-07 08:54,77.00,64.94
RFD,2015-09-07 09:54,75.02,66.02
RFD,2015-09-07 10:54,73.04,66.02
RFD,2015-09-07 11:54,73.04,66.92
RFD,2015-09-07 12:54,73.04,68.00
RFD,2015-09-07 13:54,75.02,68.00
RFD,2015-09-07 14:54,80.96,69.08
RFD,2015-09-07 15:54,82.04,69.08
RFD,2015-09-07 16:54,82.94,69.98
RFD,2015-09-07 17:54,82.94,69.08
RFD,2015-09-07 18:54,86.00,69.08
RFD,2015-09-07 19:54,84.92,69.08
RFD,2015-09-07 20:54,86.00,69.98
RFD,2015-09-07 21:54,86.00,68.00
RFD,2015-09-07 22:54,84.02,68.00
RFD,2015-09-07 23:54,82.04,69.98
RFD,2015-09-08 00:54,80.06,69.08
RFD,2015-09-08 01:54,77.00,69.08
RFD,2015-09-08 02:54,77.00,69.08
RFD,2015-09-08 03:54,73.94,69.08
RFD,2015-09-08 04:54,73.04,68.00
RFD,2015-09-08 05:54,73.04,69.08
RFD,2015-09-08 06:54,73.04,69.08
RFD,2015-09-08 07:54,73.94,69.08
RFD,2015-09-08 08:54,73.04,69.08
RFD,2015-09-08 09:54,73.04,69.08
RFD,2015-09-08 10:23,73.94,69.98
RFD,2015-09-08 10:54,73.04,69.98
RFD,2015-09-08 11:54,71.06,66.02
RFD,2015-09-08 12:42,71.06,66.92
RFD,2015-09-08 12:54,71.06,68.00
RFD,2015-09-08 13:54,73.94,69.98
RFD,2015-09-08 14:54,75.92,69.98
RFD,2015-09-08 15:07,75.92,69.98
RFD,2015-09-08 15:20,75.02,71.06
RFD,2015-09-08 15:27,73.94,69.98
RFD,2015-09-08 15:54,73.04,69.98
RFD,2015-09-08 16:14,73.94,71.06
RFD,2015-09-08 16:24,73.94,71.06
RFD,2015-09-08 16:54,75.92,71.06
RFD,2015-09-08 17:22,75.92,71.96
RFD,2015-09-08 17:34,77.00,71.96
RFD,2015-09-08 17:46,75.92,71.06
RFD,2015-09-08 17:54,77.00,71.06
RFD,2015-09-08 18:54,77.00,71.06
RFD,2015-09-08 19:54,78.08,71.06
RFD,2015-09-08 20:54,78.08,69.98
RFD,2015-09-08 21:54,78.08,68.00
RFD,2015-09-08 22:54,75.02,66.02
RFD,2015-09-08 23:54,73.04,66.02
RFD,2015-09-09 00:54,71.06,66.02
RFD,2015-09-09 01:54,71.06,66.02
RFD,2015-09-09 02:54,69.98,66.02
RFD,2015-09-09 03:54,68.00,64.94
RFD,2015-09-09 04:54,69.08,64.94
RFD,2015-09-09 05:54,69.08,64.04
RFD,2015-09-09 06:54,68.00,62.96
RFD,2015-09-09 07:54,68.00,62.06
RFD,2015-09-09 08:54,66.02,62.06
RFD,2015-09-09 09:54,64.94,60.98
RFD,2015-09-09 10:54,64.94,59.00
RFD,2015-09-09 11:54,64.04,57.02
RFD,2015-09-09 12:54,64.04,57.02
RFD,2015-09-09 13:54,66.02,57.02
RFD,2015-09-09 14:54,69.08,55.94
